order,list,item,cond,target_position,prepositions,order_of_mention,target_number,comp_number,context,firstDisplay,secondDisplay,expTrials,pair_ID,comp_unique_ID1,animacy_cong,target_gender,comp1_animacy,target,competitor,recordingName
110,3,X70,9,,,2,singular,singular,The prisoner is on Number 6 and he is on the row below the ice cream.,X70_9_1.jpg,X70_9_2.jpg,N,,,,,,prisoner,and,N_List3_Order110_Item_X70_Cond9
110,4,X70,9,,,2,singular,singular,The prisoner is on Number 6 and he is on the row below the ice cream.,X70_9_1.jpg,X70_9_2.jpg,N,,,,,,prisoner,and,N_List4_Order110_Item_X70_Cond9
111,1,12,2,2,next-to,1,plural,singular,The firefighters are next to the witch and they are on Number 2.,E12_2_1.jpg,E12_2_2.jpg,Y,22,6,same,masc,animate,firefighter,witch,Y_List1_Order111_Item_12_Cond2
111,2,12,4,2,next-to,1,plural,plural,The firefighters are next to the witches and they are on Number 2.,E12_4_1.jpg,E12_4_2.jpg,Y,22,6,same,masc,animate,firefighter,witches,Y_List2_Order111_Item_12_Cond4
111,3,12,1,2,next-to,1,plural,singular,The firefighters are next to the broom and they are on Number 2.,E12_1_1.jpg,E12_1_2.jpg,Y,24,6,different,masc,inanimate,firefighter,broom,Y_List3_Order111_Item_12_Cond1
111,4,12,3,2,next-to,1,plural,plural,The firefighters are next to the brooms and they are on Number 2.,E12_3_1.jpg,E12_3_2.jpg,Y,24,6,different,masc,inanimate,firefighter,brooms,Y_List4_Order111_Item_12_Cond3
112,1,X74,9,,,1,singular,,"On Number 2, there is a stool.",X74_9_1.jpg,X74_9_2.jpg,N,,,,,,Number,re,N_List1_Order112_Item_X74_Cond9
112,2,X74,9,,,1,singular,,"On Number 2, there is a stool.",X74_9_1.jpg,X74_9_2.jpg,N,,,,,,Number,re,N_List2_Order112_Item_X74_Cond9
112,3,X74,9,,,1,singular,,"On Number 2, there is a stool.",X74_9_1.jpg,X74_9_2.jpg,N,,,,,,Number,re,N_List3_Order112_Item_X74_Cond9
112,4,X74,9,,,1,singular,,"On Number 2, there is a stool.",X74_9_1.jpg,X74_9_2.jpg,N,,,,,,Number,re,N_List4_Order112_Item_X74_Cond9
113,1,X07,9,,,1,plural,,The nails are on Number 3 and they are next to the nymph.,X07_9_1.jpg,X07_9_2.jpg,N,,,,,,nails,on,N_List1_Order113_Item_X07_Cond9
113,2,X07,9,,,1,plural,,The nails are on Number 3 and they are next to the nymph.,X07_9_1.jpg,X07_9_2.jpg,N,,,,,,nails,on,N_List2_Order113_Item_X07_Cond9
113,3,X07,9,,,1,plural,,The nails are on Number 3 and they are next to the nymph.,X07_9_1.jpg,X07_9_2.jpg,N,,,,,,nails,on,N_List3_Order113_Item_X07_Cond9
113,4,X07,9,,,1,plural,,The nails are on Number 3 and they are next to the nymph.,X07_9_1.jpg,X07_9_2.jpg,N,,,,,,nails,on,N_List4_Order113_Item_X07_Cond9
114,1,X06,9,,,,singular,singular,"On Number 4, there is a bouncer and he is next to the biscuit.",X06_9_1.jpg,X06_9_2.jpg,N,,,,,,Number,re,N_List1_Order114_Item_X06_Cond9
114,2,X06,9,,,,singular,singular,"On Number 4, there is a bouncer and he is next to the biscuit.",X06_9_1.jpg,X06_9_2.jpg,N,,,,,,Number,re,N_List2_Order114_Item_X06_Cond9
114,3,X06,9,,,,singular,singular,"On Number 4, there is a bouncer and he is next to the biscuit.",X06_9_1.jpg,X06_9_2.jpg,N,,,,,,Number,re,N_List3_Order114_Item_X06_Cond9
114,4,X06,9,,,,singular,singular,"On Number 4, there is a bouncer and he is next to the biscuit.",X06_9_1.jpg,X06_9_2.jpg,N,,,,,,Number,re,N_List4_Order114_Item_X06_Cond9
115,1,23,1,5,next-to,1,plural,singular,The princesses are next to the chainsaw and they are on Number 5.,E23_1_1.jpg,E23_1_2.jpg,Y,5,2,different,fem,inanimate,princess,chainsaw,Y_List1_Order115_Item_23_Cond1
115,2,23,3,5,next-to,1,plural,plural,The princesses are next to the chainsaws and they are on Number 5.,E23_3_1.jpg,E23_3_2.jpg,Y,5,2,different,fem,inanimate,princess,chainsaws,Y_List2_Order115_Item_23_Cond3
115,3,23,4,5,next-to,1,plural,plural,The princesses are next to the bricklayers and they are on Number 5.,E23_4_1.jpg,E23_4_2.jpg,Y,7,2,same,fem,animate,princess,bricklayers,Y_List3_Order115_Item_23_Cond4
115,4,23,2,5,next-to,1,plural,singular,The princesses are next to the bricklayer and they are on Number 5.,E23_2_1.jpg,E23_2_2.jpg,Y,7,2,same,fem,animate,princess,bricklayer,Y_List4_Order115_Item_23_Cond2
116,1,X75,9,,,1,singular,,"The lock is on Number 2, on the row above the doughnuts and penguins.",X75_9_1.jpg,X75_9_2.jpg,N,,,,,,lock,on,N_List1_Order116_Item_X75_Cond9
116,2,X75,9,,,1,singular,,"The lock is on Number 2, on the row above the doughnuts and penguins.",X75_9_1.jpg,X75_9_2.jpg,N,,,,,,lock,on,N_List2_Order116_Item_X75_Cond9
116,3,X75,9,,,1,singular,,"The lock is on Number 2, on the row above the doughnuts and penguins.",X75_9_1.jpg,X75_9_2.jpg,N,,,,,,lock,on,N_List3_Order116_Item_X75_Cond9
116,4,X75,9,,,1,singular,,"The lock is on Number 2, on the row above the doughnuts and penguins.",X75_9_1.jpg,X75_9_2.jpg,N,,,,,,lock,on,N_List4_Order116_Item_X75_Cond9
117,1,X11,9,,,1,singular,plural,The plant is on Number 4 and it is below the chickpeas.,X11_9_1.jpg,X11_9_2.jpg,N,,,,,,plant,and,N_List1_Order117_Item_X11_Cond9
117,2,X11,9,,,1,singular,plural,The plant is on Number 4 and it is below the chickpeas.,X11_9_1.jpg,X11_9_2.jpg,N,,,,,,plant,and,N_List2_Order117_Item_X11_Cond9
117,3,X11,9,,,1,singular,plural,The plant is on Number 4 and it is below the chickpeas.,X11_9_1.jpg,X11_9_2.jpg,N,,,,,,plant,and,N_List3_Order117_Item_X11_Cond9
117,4,X11,9,,,1,singular,plural,The plant is on Number 4 and it is below the chickpeas.,X11_9_1.jpg,X11_9_2.jpg,N,,,,,,plant,and,N_List4_Order117_Item_X11_Cond9
118,1,38,2,2,above,1,plural,singular,The knights are above the secretary and they are on Number 2.,E38_2_1.jpg,E38_2_2.jpg,Y,15,4,same,masc,animate,knight,secretary,Y_List1_Order118_Item_38_Cond2
118,2,38,4,2,above,1,plural,plural,The knights are above the secretaries and they are on Number 2.,E38_4_1.jpg,E38_4_2.jpg,Y,15,4,same,masc,animate,knight,secretaries,Y_List2_Order118_Item_38_Cond4
118,3,38,1,2,above,1,plural,singular,The knights are above the calculator and they are on Number 2.,E38_1_1.jpg,E38_1_2.jpg,Y,16,4,different,masc,inanimate,knight,calculator,Y_List3_Order118_Item_38_Cond1
118,4,38,3,2,above,1,plural,plural,The knights are above the calculators and they are on Number 2.,E38_3_1.jpg,E38_3_2.jpg,Y,16,4,different,masc,inanimate,knight,calculators,Y_List4_Order118_Item_38_Cond3
119,1,X51,9,,,1,plural,singular,There are eagles and they are on Number 6.,X51_9_1.jpg,X51_9_2.jpg,N,,,,,,are,and,N_List1_Order119_Item_X51_Cond9
119,2,X51,9,,,1,plural,singular,There are eagles and they are on Number 6.,X51_9_1.jpg,X51_9_2.jpg,N,,,,,,are,and,N_List2_Order119_Item_X51_Cond9
119,3,X51,9,,,1,plural,singular,There are eagles and they are on Number 6.,X51_9_1.jpg,X51_9_2.jpg,N,,,,,,are,and,N_List3_Order119_Item_X51_Cond9
119,4,X51,9,,,1,plural,singular,There are eagles and they are on Number 6.,X51_9_1.jpg,X51_9_2.jpg,N,,,,,,are,and,N_List4_Order119_Item_X51_Cond9
120,1,X04,9,,,2,singular,singular,"On the row below the scooter, there is a singer and she is on Number 5.",X04_9_1.jpg,X04_9_2.jpg,N,,,,,,"scooter,",is,N_List1_Order120_Item_X04_Cond9
120,2,X04,9,,,2,singular,singular,"On the row below the scooter, there is a singer and she is on Number 5.",X04_9_1.jpg,X04_9_2.jpg,N,,,,,,"scooter,",is,N_List2_Order120_Item_X04_Cond9
120,3,X04,9,,,2,singular,singular,"On the row below the scooter, there is a singer and she is on Number 5.",X04_9_1.jpg,X04_9_2.jpg,N,,,,,,"scooter,",is,N_List3_Order120_Item_X04_Cond9
120,4,X04,9,,,2,singular,singular,"On the row below the scooter, there is a singer and she is on Number 5.",X04_9_1.jpg,X04_9_2.jpg,N,,,,,,"scooter,",is,N_List4_Order120_Item_X04_Cond9
121,1,X77,9,,,2,singular,singular,"There is a runner on the same row as the zebra, and she is on Number 4.",X77_9_1.jpg,X77_9_2.jpg,N,,,,,,is,"runner,",N_List1_Order121_Item_X77_Cond9
121,2,X77,9,,,2,singular,singular,"There is a runner on the same row as the zebra, and she is on Number 4.",X77_9_1.jpg,X77_9_2.jpg,N,,,,,,is,"runner,",N_List2_Order121_Item_X77_Cond9
121,3,X77,9,,,2,singular,singular,"There is a runner on the same row as the zebra, and she is on Number 4.",X77_9_1.jpg,X77_9_2.jpg,N,,,,,,is,"runner,",N_List3_Order121_Item_X77_Cond9
121,4,X77,9,,,2,singular,singular,"There is a runner on the same row as the zebra, and she is on Number 4.",X77_9_1.jpg,X77_9_2.jpg,N,,,,,,is,"runner,",N_List4_Order121_Item_X77_Cond9
122,1,21,3,6,below,1,plural,plural,The queens are below the boats and they are on Number 6.,E21_3_1.jpg,E21_3_2.jpg,Y,1,1,different,fem,inanimate,queen,boats,Y_List1_Order122_Item_21_Cond3
122,2,21,1,6,below,1,plural,singular,The queens are below the boat and they are on Number 6.,E21_1_1.jpg,E21_1_2.jpg,Y,1,1,different,fem,inanimate,queen,boat,Y_List2_Order122_Item_21_Cond1
122,3,21,2,6,below,1,plural,singular,The queens are below the sailor and they are on Number 6.,E21_2_1.jpg,E21_2_2.jpg,Y,2,1,same,fem,animate,queen,sailor,Y_List3_Order122_Item_21_Cond2
122,4,21,4,6,below,1,plural,plural,The queens are below the sailors and they are on Number 6.,E21_4_1.jpg,E21_4_2.jpg,Y,2,1,same,fem,animate,queen,sailors,Y_List4_Order122_Item_21_Cond4
123,1,X61,9,,,2,plural,,The hedgehog is on Number 3 and it is above the watermelons.,X61_9_1.jpg,X61_9_2.jpg,N,,,,,,hedgehog,and,N_List1_Order123_Item_X61_Cond9
123,2,X61,9,,,2,plural,,The hedgehog is on Number 3 and it is above the watermelons.,X61_9_1.jpg,X61_9_2.jpg,N,,,,,,hedgehog,and,N_List2_Order123_Item_X61_Cond9
123,3,X61,9,,,2,plural,,The hedgehog is on Number 3 and it is above the watermelons.,X61_9_1.jpg,X61_9_2.jpg,N,,,,,,hedgehog,and,N_List3_Order123_Item_X61_Cond9
123,4,X61,9,,,2,plural,,The hedgehog is on Number 3 and it is above the watermelons.,X61_9_1.jpg,X61_9_2.jpg,N,,,,,,hedgehog,and,N_List4_Order123_Item_X61_Cond9
124,1,X66,9,,,1,singular,,The rugby player is below the tomato and he is on Number 4.,X66_9_1.jpg,X66_9_2.jpg,N,,,,,,rugby,is,N_List1_Order124_Item_X66_Cond9
124,2,X66,9,,,1,singular,,The rugby player is below the tomato and he is on Number 4.,X66_9_1.jpg,X66_9_2.jpg,N,,,,,,rugby,is,N_List2_Order124_Item_X66_Cond9
124,3,X66,9,,,1,singular,,The rugby player is below the tomato and he is on Number 4.,X66_9_1.jpg,X66_9_2.jpg,N,,,,,,rugby,is,N_List3_Order124_Item_X66_Cond9
124,4,X66,9,,,1,singular,,The rugby player is below the tomato and he is on Number 4.,X66_9_1.jpg,X66_9_2.jpg,N,,,,,,rugby,is,N_List4_Order124_Item_X66_Cond9
125,1,X78,9,,,2,singular,,The sofa is on Number 3 and it is above the beekeeper.,X78_9_1.jpg,X78_9_2.jpg,N,,,,,,sofa,and,N_List1_Order125_Item_X78_Cond9
125,2,X78,9,,,2,singular,,The sofa is on Number 3 and it is above the beekeeper.,X78_9_1.jpg,X78_9_2.jpg,N,,,,,,sofa,and,N_List2_Order125_Item_X78_Cond9
125,3,X78,9,,,2,singular,,The sofa is on Number 3 and it is above the beekeeper.,X78_9_1.jpg,X78_9_2.jpg,N,,,,,,sofa,and,N_List3_Order125_Item_X78_Cond9
125,4,X78,9,,,2,singular,,The sofa is on Number 3 and it is above the beekeeper.,X78_9_1.jpg,X78_9_2.jpg,N,,,,,,sofa,and,N_List4_Order125_Item_X78_Cond9
126,1,20,4,5,next-to,1,plural,plural,The stewardesses are next to the doctors and they are on Number 5.,E20_4_1.jpg,E20_4_2.jpg,Y,39,10,same,fem,animate,stewardess,doctors,Y_List1_Order126_Item_20_Cond4
126,2,20,2,5,next-to,1,plural,singular,The stewardesses are next to the doctor and they are on Number 5.,E20_2_1.jpg,E20_2_2.jpg,Y,39,10,same,fem,animate,stewardess,doctor,Y_List2_Order126_Item_20_Cond2
126,3,20,1,5,next-to,1,plural,singular,The stewardesses are next to the bed and they are on Number 5.,E20_1_1.jpg,E20_1_2.jpg,Y,37,10,different,fem,inanimate,stewardess,bed,Y_List3_Order126_Item_20_Cond1
126,4,20,3,5,next-to,1,plural,plural,The stewardesses are next to the beds and they are on Number 5.,E20_3_1.jpg,E20_3_2.jpg,Y,37,10,different,fem,inanimate,stewardess,beds,Y_List4_Order126_Item_20_Cond3
